#,,base:cevent_speech_anaphora-referent,,,,,cevent_eye_roi_child,,,,,,cevent_eye_roi_parent,,,,,
#,,,,,,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,
#,,,,,,,target,other,target,other,target,other,target,other,target,other,target,other
#subID,expID,onset,offset,category,trialsID,instanceID,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all
1223,12,488.31,489.13,15,1,77,0,0.97054,0,0.80145,0,72.659,0,0.84944,0,0.70145,0,72.659
1223,12,490.06,492.29,4,1,78,0,0.95512,0,0.70944,0,80.778,0,0.97008,0,1.0808,0,53.852
1223,12,490.06,492.29,13,1,79,0,0.95512,0,0.70944,0,80.778,0,0.97008,0,1.0808,0,53.852
1223,12,490.06,492.29,19,1,80,0,0.95512,0,0.70944,0,80.778,0.13003,0.84006,0.28974,1.8719,26.926,26.926
1223,12,490.06,492.29,20,1,81,0.2417,0.71342,0.53859,0.79487,26.926,53.852,0.84006,0.13003,1.8719,0.28974,26.926,26.926
1223,12,495.98,496.89,15,1,82,0,0.85311,0,0.38719,0,132.2,0,0.54133,0,0.24569,0,132.2
1223,12,495.98,496.89,15,1,83,0,0.85311,0,0.38719,0,132.2,0,0.54133,0,0.24569,0,132.2
1223,12,502.46,503.92,15,1,84,0,1,0,1.4624,0,41.027,0,1,0,1.4624,0,41.027
1223,12,504.81,505.65,1,1,85,1,0,0.84468,0,71.032,0,0.66054,0.27624,0.55795,0.23333,71.032,71.032
1223,12,512.39,514.03,1,1,86,0,1,0,1.6389,0,36.609,0.14237,0.57289,0.23333,0.46947,36.609,73.218
1223,12,512.39,514.03,1,1,87,0,1,0,1.6389,0,36.609,0.14237,0.57289,0.23333,0.46947,36.609,73.218
1223,12,521.52,523.24,1,1,88,0,1,0,1.7209,0,34.866,0,1,0,1.7209,0,34.866
1223,12,524.01,525.19,26,1,89,0,1,0,1.1819,0,50.765,0,1,0,1.1819,0,50.765
1223,12,527.12,527.9,26,1,90,0,1,0,0.77534,0,77.385,0,1,0,0.77534,0,77.385
1223,12,529.4,530.66,26,1,91,0,1,0,1.2639,0,47.473,0,0.52817,0,0.33377,0,94.946
1223,12,533.79,536.51,15,1,92,0.64108,0.34667,1.7437,0.94293,22.059,22.059,0.56755,0.1751,1.5437,0.23813,22.059,44.117
1223,12,559.65,563.86,7,1,93,1,0,4.214,0,14.238,0,1,0,4.214,0,14.238,0
1223,12,559.65,563.86,7,1,94,1,0,4.214,0,14.238,0,1,0,4.214,0,14.238,0
1223,12,559.65,563.86,7,1,95,1,0,4.214,0,14.238,0,1,0,4.214,0,14.238,0
1223,12,564.71,566.35,7,1,96,1,0,1.6421,0,36.539,0,1,0,1.6421,0,36.539,0
1223,12,567.8,571.19,7,1,97,1,0,3.385,0,17.725,0,1,0,3.385,0,17.725,0
1223,12,579.89,581.33,24,1,98,0,0.95361,0,0.68528,0,83.494,0.81044,0,1.1648,0,41.747,0
1223,12,594.82,596.3,4,1,99,0.22509,0.47355,0.33272,0.7,40.59,40.59,0.022136,0.48176,0.032721,0.71214,40.59,40.59
1223,12,598.23,599.06,4,1,100,0,0,0,0,0,0,0.27831,0.4336,0.23333,0.36352,71.567,71.567
1223,12,603.96,607.31,4,1,101,0.5892,0.28134,1.9722,0.47086,17.925,35.851,0.15188,0.77841,0.50839,2.6055,17.925,17.925
1223,12,603.96,607.31,4,1,102,0.5892,0.28134,1.9722,0.47086,17.925,35.851,0.15188,0.77841,0.50839,2.6055,17.925,17.925
1223,12,614.97,616.61,4,1,103,1,0,1.6389,0,36.609,0,0.79715,0.12149,1.3065,0.19912,36.609,36.609
1223,12,621.45,621.87,4,1,104,0,1,0,0.42234,0,142.06,0,1,0,0.42234,0,142.06
1223,12,623.44,625.11,10,1,105,0,0.84282,0,0.70661,0,71.567,0,0.065659,0,0.055048,0,71.567
1224,12,87.616,88.632,5,1,1,0.96831,0,0.98362,0,59.066,0,0.42659,0.09732,0.43333,0.098859,59.066,59.066
1224,12,97.654,98.517,7,1,2,0.75391,0,0.65054,0,69.534,0,0.67665,0,0.58387,0,69.534,0
1224,12,106.69,107.46,22,1,3,0.38959,0.20441,0.3,0.15741,77.917,77.917,0,0.86575,0,0.66667,0,77.917
1224,12,106.69,107.46,7,1,4,0.20441,0.38959,0.15741,0.3,77.917,77.917,0.86575,0,0.66667,0,77.917,0
1224,12,117.04,118.72,15,1,5,1,0,1.6821,0,35.67,0,1,0,1.6821,0,35.67,0
1224,12,120.75,122.02,15,1,6,1,0,1.2725,0,47.152,0,1,0,1.2725,0,47.152,0
1224,12,127.59,129.25,15,1,7,1,0,1.6657,0,36.021,0,1,0,1.6657,0,36.021,0
1224,12,127.59,129.25,15,1,8,1,0,1.6657,0,36.021,0,1,0,1.6657,0,36.021,0
1224,12,129.66,130.67,15,1,9,1,0,1.0103,0,59.386,0,1,0,1.0103,0,59.386,0
1224,12,129.66,130.67,15,1,10,1,0,1.0103,0,59.386,0,1,0,1.0103,0,59.386,0
1224,12,132.3,133.6,15,1,11,1,0,1.2998,0,46.161,0,1,0,1.2998,0,46.161,0
1224,12,132.3,133.6,15,1,12,1,0,1.2998,0,46.161,0,1,0,1.2998,0,46.161,0
1224,12,136.19,137.01,15,1,13,1,0,0.8192,0,73.242,0,1,0,0.8192,0,73.242,0
1224,12,141.81,142.58,15,1,14,1,0,0.77005,0,77.917,0,1,0,0.77005,0,77.917,0
1224,12,145.83,147.27,15,1,15,0.18637,0,0.26667,0,41.933,0,1,0,1.4309,0,41.933,0
1224,12,190.73,193.33,24,1,16,0.56227,0.24312,1.4647,0.63333,23.032,23.032,1,0,2.6051,0,23.032,0
1224,12,269.52,272.03,17,1,17,0.8095,0,2.0292,0,23.935,0,0.044224,0.55685,0.11086,0.34897,23.935,95.741
1224,12,305.79,306.81,2,1,18,0,0,0,0,0,0,0.85724,0,0.87548,0,58.75,0
1224,12,310.6,311.53,26,1,19,0,0,0,0,0,0,0,0.24849,0,0.23071,0,64.625
1224,12,314.39,316.5,26,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1224,12,349.13,350.48,20,1,21,0.48033,0.099585,0.64795,0.13434,44.479,44.479,1,0,1.3489,0,44.479,0
1224,12,383.16,384.01,26,1,22,0,1,0,0.85743,0,69.977,0,0.88337,0,0.37871,0,139.95
1224,12,386.69,389.26,26,1,23,0,0.23375,0,0.6,0,23.375,0,0.72729,0,0.46671,0,93.501
1224,12,390.81,392.48,26,1,24,0,0.20215,0,0.16892,0,71.806,0,1,0,1.6712,0,35.903
1224,12,390.81,392.48,6,1,25,0.10707,0.095084,0.17893,0.1589,35.903,35.903,1,0,1.6712,0,35.903,0
1224,12,430.95,432.65,1,1,26,0,0.83288,0,0.70958,0,70.425,0.65681,0.26494,1.1192,0.45144,35.213,35.213
1224,12,430.95,432.65,15,1,27,0.57856,0.25431,0.98583,0.43333,35.213,35.213,0.26494,0.65681,0.45144,1.1192,35.213,35.213
1224,12,448.79,449.45,15,1,28,0,0,0,0,0,0,0,0.93501,0,0.61277,0,91.553
1224,12,452.16,452.94,15,1,29,0.2612,0,0.20256,0,77.369,0,0.65284,0.21821,0.50628,0.16923,77.369,77.369
1224,12,455.38,456.13,15,1,30,0,1,0,0.7482,0,80.192,0.12293,0.74341,0.091979,0.55622,80.192,80.192
1224,12,461.72,462.37,15,1,31,0,0,0,0,0,0,0,1,0,0.6499,0,92.322
1224,12,471.19,471.67,1,1,32,0.71924,0.14205,0.34566,0.068267,124.84,124.84,0,0,0,0,0,0
1224,12,488.17,488.82,1,1,33,0.80369,0,0.52231,0,92.322,0,0,0.90627,0,0.58898,0,92.322
1224,12,490.87,491.49,1,1,34,1,0,0.62259,0,96.371,0,0,0.30984,0,0.19291,0,96.371
1224,12,503.14,504.03,1,1,35,0.073087,0.070932,0.065461,0.063531,66.99,66.99,0.14537,0.66855,0.1302,0.59879,66.99,66.99
1224,12,506.08,506.78,1,1,36,0,1,0,0.70451,0,85.165,0.78523,0,0.55321,0,85.165,0
1225,12,34.223,37.068,17,1,1,0.37549,0.62451,1.0682,1.7767,21.09,21.09,1,0,2.8449,0,21.09,0
1225,12,52.783,54.558,17,1,2,1,0,1.7754,0,33.795,0,1,0,1.7754,0,33.795,0
1225,12,69.489,72.498,17,1,3,1,0,3.0089,0,19.941,0,0.23631,0.58644,0.35552,0.88228,39.881,39.881
1225,12,91.2,95.157,21,1,4,0,1,0,3.9572,0,15.162,0.80632,0.10102,1.5954,0.19989,30.324,30.324
1225,12,106.81,107.74,18,1,5,1,0,0.92692,0,64.731,0,1,0,0.92692,0,64.731,0
1225,12,120.8,121.51,18,1,6,0.14388,0.85612,0.10259,0.61043,84.15,84.15,1,0,0.71301,0,84.15,0
1225,12,125.36,126.27,18,1,7,0.48213,0,0.44002,0,65.742,0,0,0.84658,0,0.77263,0,65.742
1225,12,141.95,143.32,15,1,8,1,0,1.369,0,43.828,0,1,0,1.369,0,43.828,0
1225,12,164.05,166.94,13,1,9,0,0.94228,0,0.90701,0,62.333,0.17425,0.75649,0.50318,0.54613,20.778,83.111
1225,12,179.29,182.07,13,1,10,1,0,2.7808,0,21.577,0,1,0,2.7808,0,21.577,0
1225,12,186.24,186.87,13,1,11,0.1589,0.73363,0.09857,0.45509,96.724,96.724,1,0,0.62032,0,96.724,0
1225,12,189.4,190.63,9,1,12,0,0.97282,0,0.59652,0,97.849,0,1,0,1.2264,0,48.924
1225,12,192.32,193.3,20,1,13,0.91789,0,0.89662,0,61.423,0,1,0,0.97683,0,61.423,0
1225,12,197.18,199.11,20,1,14,1,0,1.9394,0,30.937,0,0.20174,0,0.39126,0,30.937,0
1225,12,202.6,203.42,20,1,15,1,0,0.81997,0,73.174,0,1,0,0.81997,0,73.174,0
1225,12,205.7,208,20,1,16,1,0,2.2959,0,26.134,0,0.23097,0.71096,0.53028,1.6323,26.134,26.134
1225,12,208.57,209.04,20,1,17,0,0.92917,0,0.21863,0,255,0,1,0,0.47059,0,127.5
1225,12,209.45,211.42,10,1,18,0,1,0,0.98396,0,60.978,1,0,1.9679,0,30.489,0
1225,12,291.81,293.16,24,2,19,0.43892,0.53648,0.59461,0.72678,44.289,44.289,0.75878,0.19201,1.0279,0.26011,44.289,44.289
1225,12,300.41,301.38,24,2,20,1,0,0.97683,0,61.423,0,1,0,0.97683,0,61.423,0
1225,12,312.75,313.61,22,2,21,1,0,0.85562,0,70.125,0,1,0,0.85562,0,70.125,0
1225,12,314.76,315.41,22,2,22,0,0.063335,0,0.041546,0,91.467,1,0,0.65597,0,91.467,0
1225,12,352.2,353.58,2,2,23,1,0,1.3832,0,43.376,0,1,0,1.3832,0,43.376,0
1225,12,357.34,359.21,2,2,24,0,1,0,1.8681,0,32.118,0.58547,0.361,1.0937,0.67438,32.118,32.118
1225,12,360.53,363.07,2,2,25,0,0.81396,0,2.0661,0,23.638,0.47495,0.43313,1.2056,1.0994,23.638,23.638
1225,12,373.69,374.12,18,2,26,0,0,0,0,0,0,1,0,0.42781,0,140.25,0
1225,12,392.13,392.58,1,2,27,0.15879,0,0.07246,0,131.48,0,0.012696,0,0.0057933,0,131.48,0
1225,12,393.43,394.2,1,2,28,0,0.95544,0,0.73574,0,77.917,0,0.99873,0,0.76908,0,77.917
1225,12,395.23,396.43,1,2,29,0,1,0,1.1979,0,50.089,0,0.96868,0,1.1603,0,50.089
1225,12,401,402.03,1,2,30,1,0,1.0267,0,58.437,0,1,0,1.0267,0,58.437,0
1225,12,406.97,408.15,1,2,31,1,0,1.1836,0,50.693,0,1,0,1.1836,0,50.693,0
1225,12,408.99,410.79,1,2,32,1,0,1.8039,0,33.261,0,0.92929,0,1.6764,0,33.261,0
1225,12,414.87,416.16,1,2,33,1,0,1.2977,0,46.236,0,1,0,1.2977,0,46.236,0
1225,12,423.68,424.87,1,2,34,0.718,0.11403,0.85495,0.13578,50.389,50.389,0.94196,0,1.1216,0,50.389,0
1225,12,429.59,432,1,2,35,0.018286,0.82957,0.044068,1.9992,24.896,24.896,0,0.92639,0,2.2326,0,24.896
1225,12,429.59,432,1,2,36,0.018286,0.82957,0.044068,1.9992,24.896,24.896,0,0.92639,0,2.2326,0,24.896
1225,12,443.51,445.08,17,2,37,1,0,1.5615,0,38.425,0,1,0,1.5615,0,38.425,0
1225,12,449.35,450.27,17,2,38,1,0,0.91266,0,65.742,0,1,0,0.91266,0,65.742,0
1225,12,515.71,517.56,17,2,39,0.52031,0,0.96086,0,32.49,0,0.44811,0,0.82753,0,32.49,0
1225,12,545.32,545.92,21,2,40,1,0,0.59893,0,100.18,0,1,0,0.59893,0,100.18,0
1225,12,559.84,560.97,21,2,41,1,0,1.1337,0,52.924,0,1,0,1.1337,0,52.924,0
1225,12,562.05,563.32,21,2,42,1,0,1.2692,0,47.275,0,1,0,1.2692,0,47.275,0
1225,12,580.01,580.54,21,2,43,1,0,0.53476,0,112.2,0,1,0,0.53476,0,112.2,0
1225,12,602.79,604.88,21,2,44,0.25616,0,0.53333,0,28.818,0,0.1328,0.8672,0.27648,1.8055,28.818,28.818
1225,12,618.57,619.31,6,2,45,0.19087,0,0.070767,0,161.83,0,1,0,0.74153,0,80.913,0
1225,12,619.82,621.06,6,2,46,0,1,0,1.2406,0,48.362,0.32241,0.48951,0.4,0.30365,48.362,96.724
1226,12,31.909,33.649,11,1,1,1,0,1.7391,0,34.5,0,1,0,1.7391,0,34.5,0
1226,12,36.41,37.229,11,1,2,0,0.79643,0,0.32603,0,146.57,1,0,0.81872,0,73.285,0
1226,12,40.727,41.612,11,1,3,0,0.84931,0,0.37575,0,135.62,0,1,0,0.88483,0,67.81
1226,12,42.085,43.911,6,1,4,0.37099,0.57424,0.67727,1.0483,32.866,32.866,0.97593,0,1.7817,0,32.866,0
1226,12,42.085,43.911,6,1,5,0.37099,0.57424,0.67727,1.0483,32.866,32.866,0.97593,0,1.7817,0,32.866,0
1226,12,49.509,52.179,6,1,6,0,0.8252,0,0.55077,0,89.896,0.96608,0,2.5792,0,22.474,0
1226,12,55.52,55.947,21,1,7,0,0.62428,0,0.26667,0,140.46,1,0,0.42716,0,140.46,0
1226,12,56.969,57.931,9,1,8,1,0,0.96111,0,62.428,0,1,0,0.96111,0,62.428,0
1226,12,58.368,59.334,9,1,9,0,0.96681,0,0.93413,0,62.099,1,0,0.96619,0,62.099,0
1226,12,65.06,65.782,19,1,10,0.34465,0.51687,0.24887,0.37323,83.091,83.091,1,0,0.7221,0,83.091,0
1226,12,68.569,72.474,19,1,11,0.92121,0.053184,3.5978,0.20771,15.363,15.363,0.42815,0.23898,0.55738,0.46667,46.089,30.726
1226,12,74.992,76.07,21,1,12,0,1,0,1.0781,0,55.655,1,0,1.0781,0,55.655,0
1226,12,76.746,78.094,4,1,13,0.55476,0,0.37379,0,89.048,0,0.98464,0,1.3269,0,44.524,0
1226,12,78.821,81.668,4,1,14,0.05124,0.85512,0.14592,0.81172,21.069,63.208,0.54286,0.18792,1.5459,0.26757,21.069,42.139
1226,12,78.821,81.668,4,1,15,0.05124,0.85512,0.14592,0.81172,21.069,63.208,0.54286,0.18792,1.5459,0.26757,21.069,42.139
1226,12,78.821,81.668,4,1,16,0.05124,0.85512,0.14592,0.81172,21.069,63.208,0.54286,0.18792,1.5459,0.26757,21.069,42.139
1226,12,83.067,83.499,18,1,17,0,1,0,0.43225,0,138.81,1,0,0.43225,0,138.81,0
1226,12,87.176,88.544,3,1,18,0.99241,0,1.3575,0,43.862,0,0,1,0,1.3679,0,43.862
1226,12,87.176,88.544,18,1,19,0,0.99241,0,1.3575,0,43.862,1,0,1.3679,0,43.862,0
1226,12,89.917,91.605,18,1,20,1,0,1.6883,0,35.539,0,0.24676,0.21718,0.4166,0.36667,35.539,35.539
1226,12,95.063,95.612,19,1,21,1,0,0.54921,0,109.25,0,1,0,0.54921,0,109.25,0
1226,12,97.336,98.465,2,1,22,0,1,0,1.1289,0,53.148,1,0,1.1289,0,53.148,0
1226,12,102.47,103.12,23,1,23,1,0,0.656,0,91.464,0,0.25341,0.34008,0.16624,0.22309,91.464,91.464
1226,12,116.8,117.48,15,1,24,1,0,0.68142,0,88.051,0,0,0.90217,0,0.30738,0,176.1
1226,12,116.8,117.48,5,1,25,0,1,0,0.68142,0,88.051,0,0.90217,0,0.30738,0,176.1
1226,12,121.32,122.02,15,1,26,1,0,0.70176,0,85.499,0,1,0,0.70176,0,85.499,0
1226,12,122.45,123.03,15,1,27,1,0,0.57972,0,103.5,0,1,0,0.57972,0,103.5,0
1226,12,124.65,125.14,15,1,28,1,0,0.48818,0,122.9,0,1,0,0.48818,0,122.9,0
1226,12,127.69,131.25,15,1,29,0.82665,0.14522,2.9384,0.5162,16.88,16.88,0.15004,0.14522,0.53333,0.5162,16.88,16.88
1226,12,127.69,131.25,10,1,30,0,0.97187,0,1.7273,0,33.759,0.14522,0.15004,0.5162,0.53333,16.88,16.88
1226,12,127.69,131.25,10,1,31,0,0.97187,0,1.7273,0,33.759,0.14522,0.15004,0.5162,0.53333,16.88,16.88
1226,12,137.42,140.54,10,1,32,0,0.78579,0,1.2227,0,38.558,1,0,3.1122,0,19.279,0
1226,12,137.42,140.54,10,1,33,0,0.78579,0,1.2227,0,38.558,1,0,3.1122,0,19.279,0
1226,12,155.16,155.66,17,1,34,0,0.86075,0,0.43333,0,119.18,0,0,0,0,0,0
1226,12,159.86,161.75,17,1,35,0,1,0,0.94331,0,63.606,1,0,1.8866,0,31.803,0
1226,12,174.93,176.43,17,1,36,1,0,1.5052,0,39.861,0,0.95125,0,1.4319,0,39.861,0
1226,12,177.31,178.15,17,1,37,1,0,0.84415,0,71.077,0,1,0,0.84415,0,71.077,0
1226,12,181.4,182.1,17,1,38,1,0,0.70176,0,85.499,0,0.19269,0.47499,0.13522,0.33333,85.499,85.499
1226,12,188.05,188.52,17,1,39,1,0,0.46784,0,128.25,0,1,0,0.46784,0,128.25,0
1226,12,193.19,195.04,17,1,40,0,0.37817,0,0.35,0,64.829,1,0,1.851,0,32.414,0
1226,12,216.45,218.42,18,1,41,0,0.63546,0,1.2473,0,30.567,0.35662,0.10982,0.7,0.21556,30.567,30.567
1226,12,218.82,218.93,18,1,42,0,0,0,0,0,0,0,0.71274,0,0.082705,0,517.07
1226,12,314.62,318.17,15,2,43,0.32989,0,1.1726,0,16.88,0,0,0.83628,0,0.99088,0,50.639
1226,12,314.62,318.17,15,2,44,0.32989,0,1.1726,0,16.88,0,0,0.83628,0,0.99088,0,50.639
1226,12,314.62,318.17,15,2,45,0.32989,0,1.1726,0,16.88,0,0,0.83628,0,0.99088,0,50.639
1226,12,319.44,320.94,15,2,46,0,1,0,1.5001,0,39.996,0,0.42935,0,0.32204,0,79.992
1226,12,323.15,323.98,23,2,47,0,0,0,0,0,0,1,0,0.82889,0,72.386,0
1226,12,333.95,335.21,15,2,48,0,1,0,1.2611,0,47.576,0.11726,0.40698,0.14788,0.51326,47.576,47.576
1226,12,340.04,340.75,1,2,49,1,0,0.70176,0,85.499,0,1,0,0.70176,0,85.499,0
1226,12,342.61,345.01,15,2,50,0.51905,0.48095,1.2458,1.1544,24.998,24.998,0.31074,0.68926,0.74584,1.6544,24.998,24.998
1226,12,355.74,356.95,15,2,51,0,1,0,1.2154,0,49.368,0,0.70985,0,0.86273,0,49.368
1226,12,359.16,360.23,15,2,52,0.33792,0.56843,0.36087,0.60703,56.185,56.185,0,0.088212,0,0.094202,0,56.185
1226,12,361.13,362.23,15,2,53,0.48612,0.45319,0.53396,0.49778,54.624,54.624,0.089024,0.91098,0.097785,1.0006,54.624,54.624
1226,12,363.04,365.14,15,2,54,0.59865,0.33802,1.2603,0.71162,28.5,28.5,0.51948,0.48052,1.0937,1.0116,28.5,28.5
1226,12,369.71,370.25,15,2,55,0,0.84441,0,0.45517,0,111.31,0,0.34111,0,0.18387,0,111.31
1226,12,371.58,374.88,15,2,56,0,0.56973,0,0.94159,0,36.304,0,0.23694,0,0.39159,0,36.304
1226,12,371.58,374.88,3,2,57,0,0.56973,0,0.94159,0,36.304,0.23194,0.0049974,0.76667,0.016518,18.152,18.152
1226,12,375.61,376.34,3,2,58,0.46792,0.44104,0.34265,0.32296,81.937,81.937,0,0.8776,0,0.64265,0,81.937
1226,12,378.57,379.3,3,2,59,1,0,0.72719,0,82.509,0,0,0.40866,0,0.14858,0,165.02
1226,12,379.72,380.68,13,2,60,0,0,0,0,0,0,0.81135,0,0.77567,0,62.76,0
1226,12,381.72,382.9,13,2,61,0.82157,0,0.96927,0,50.857,0,1,0,1.1798,0,50.857,0
1226,12,387.66,388.49,20,2,62,0,0.87936,0,0.36445,0,144.77,0,0.67829,0,0.28111,0,144.77
1226,12,391.98,394.35,20,2,63,1,0,2.3646,0,25.374,0,0.63349,0,0.74898,0,50.748,0
1226,12,394.99,395.85,20,2,64,1,0,0.8594,0,69.816,0,1,0,0.8594,0,69.816,0
1226,12,396.28,396.85,20,2,65,1,0,0.56955,0,105.35,0,1,0,0.56955,0,105.35,0
1226,12,432.14,432.54,20,2,66,1,0,0.40682,0,147.49,0,1,0,0.40682,0,147.49,0
1226,12,433.05,435.53,20,2,67,1,0,2.4816,0,24.178,0,1,0,2.4816,0,24.178,0
1226,12,436.49,439.2,20,2,68,0.11407,0.70146,0.30918,0.63375,22.137,66.41,0.55681,0.4063,1.5092,1.1012,22.137,22.137
1226,12,441.06,441.76,21,2,69,1,0,0.70176,0,85.499,0,0,1,0,0.70176,0,85.499
1226,12,442.27,443.6,21,2,70,1,0,1.3323,0,45.034,0,0,1,0,1.3323,0,45.034
1226,12,444.44,445.46,21,2,71,0.25552,0.5162,0.26117,0.52762,58.701,58.701,0.22828,0,0.23333,0,58.701,0
1226,12,446.27,449.66,21,2,72,0.58069,0.24365,1.9667,0.82519,17.716,17.716,0.28542,0.61615,0.96667,1.0434,17.716,35.432
1226,12,446.27,449.66,21,2,73,0.58069,0.24365,1.9667,0.82519,17.716,17.716,0.28542,0.61615,0.96667,1.0434,17.716,35.432
1226,12,450.49,452.74,3,2,74,0,0.65545,0,0.36914,0,106.54,0.62585,0.32976,1.4099,0.74286,26.634,26.634
1226,12,450.49,452.74,3,2,75,0,0.65545,0,0.36914,0,106.54,0.62585,0.32976,1.4099,0.74286,26.634,26.634
1226,12,457.53,460.96,11,2,76,0.94994,0.050055,3.2559,0.17156,17.506,17.506,0.4262,0,0.48693,0,52.517,0
1226,12,457.53,460.96,11,2,77,0.94994,0.050055,3.2559,0.17156,17.506,17.506,0.4262,0,0.48693,0,52.517,0
1226,12,461.99,462.46,11,2,78,1,0,0.47293,0,126.87,0,0.65932,0.12923,0.31181,0.061118,126.87,126.87
1226,12,464.12,465.28,11,2,79,1,0,1.1594,0,51.749,0,1,0,1.1594,0,51.749,0
1226,12,466.39,467.98,11,2,80,1,0,1.5866,0,37.817,0,0.3277,0.14707,0.25996,0.23333,75.634,37.817
1226,12,471.52,472.81,11,2,81,1,0,1.2917,0,46.452,0,0.86297,0,1.1147,0,46.452,0
1226,12,475.01,477.48,24,2,82,0,0,0,0,0,0,0.59345,0.16185,1.4667,0.4,24.277,24.277
1226,12,486.88,487.47,24,2,83,1,0,0.58989,0,101.71,0,1,0,0.58989,0,101.71,0
1226,12,494.68,499.43,21,2,84,0,0.4467,0,1.062,0,25.238,0.11918,0.17328,0.28333,0.82391,25.238,12.619
1226,12,494.68,499.43,21,2,85,0,0.4467,0,1.062,0,25.238,0.11918,0.17328,0.28333,0.82391,25.238,12.619
1226,12,500.72,501.25,9,2,86,0,0,0,0,0,0,1,0,0.52886,0,113.45,0
1226,12,503.29,504.43,9,2,87,0,0,0,0,0,0,0.2622,0.067744,0.3,0.038756,52.439,104.88
1226,12,505.61,506.15,18,2,88,0,0.028178,0,0.015046,0,112.37,0,0.49942,0,0.26667,0,112.37
1226,12,508.19,510,18,2,89,0,0.88514,0,0.79895,0,66.472,0.51585,0,0.46562,0,66.472,0
1226,12,513.71,514.21,27,2,90,0,1,0,0.50344,0,119.18,0,1,0,0.50344,0,119.18
1226,12,515.62,516.66,13,2,91,0.26457,0.57555,0.1379,0.6,115.11,57.555,0.68706,0.24899,0.71624,0.25956,57.555,57.555
1226,12,522.53,523.44,7,2,92,0,0.92599,0,0.83818,0,66.286,1,0,0.90517,0,66.286,0
1226,12,537.88,538.46,7,2,93,1,0,0.5848,0,102.6,0,0.49846,0,0.2915,0,102.6,0
1226,12,539.71,540.58,7,2,94,1,0,0.87466,0,68.598,0,0,0,0,0,0,0
1226,12,553.61,554.76,7,2,95,0,1,0,1.1493,0,52.207,0,0,0,0,0,0
1226,12,553.61,554.76,7,2,96,0,1,0,1.1493,0,52.207,0,0,0,0,0,0
1226,12,555.25,557.03,7,2,97,0,0.94398,0,0.56164,0,100.84,0,0,0,0,0,0
1226,12,557.52,558.57,7,2,98,0,0,0,0,0,0,0,0,0,0,0,0
1226,12,557.52,558.57,7,2,99,0,0,0,0,0,0,0,0,0,0,0,0
1226,12,560.62,561.06,7,2,100,0.29499,0.47898,0.13051,0.21191,135.62,135.62,0,0,0,0,0,0
1226,12,561.67,562.47,7,2,101,0.038847,0.41839,0.031015,0.33403,75.152,75.152,0,0,0,0,0,0
1226,12,563.54,565.51,7,2,102,0,0,0,0,0,0,0,0.32016,0,0.63333,0,30.331
1226,12,565.97,566.81,7,2,103,0.012108,0.90844,0.010159,0.76224,71.508,71.508,0,0,0,0,0,0
1226,12,567.59,568.36,7,2,104,0.44285,0.42692,0.34005,0.32782,78.138,78.138,0,0.51374,0,0.19724,0,156.28
1226,12,569.52,570.15,7,2,105,0,0.92633,0,0.57941,0,95.926,0,0,0,0,0,0
1226,12,576.21,577.5,6,2,106,1,0,1.2967,0,46.27,0,0.5596,0,0.72566,0,46.27,0
1226,12,579.19,580,6,2,107,1,0,0.81364,0,73.743,0,1,0,0.81364,0,73.743,0
1226,12,580.74,581.96,6,2,108,1,0,1.2154,0,49.368,0,1,0,1.2154,0,49.368,0
1226,12,583.41,589.08,6,2,109,1,0,5.67,0,10.582,0,1,0,5.67,0,10.582,0
1226,12,590.12,591.31,6,2,110,1,0,1.1899,0,50.422,0,0.20655,0,0.12289,0,100.84,0
1226,12,597.16,597.72,12,2,111,0,0,0,0,0,0,1,0,0.56446,0,106.3,0
1226,12,602.9,603.65,12,2,112,1,0,0.74753,0,80.264,0,1,0,0.74753,0,80.264,0
1226,12,606.19,606.81,12,2,113,0,0.6049,0,0.1861,0,195.02,0.38821,0,0.23887,0,97.511,0
1226,12,607.33,608.25,12,2,114,0,0.74626,0,0.68308,0,65.549,1,0,0.91534,0,65.549,0
1226,12,609.68,611.66,12,2,115,0.42947,0.30092,0.84955,0.59527,30.331,30.331,0.12615,0,0.24955,0,30.331,0
1226,12,647.86,650.56,20,2,116,0.60374,0.023655,1.6333,0.063994,22.178,22.178,0,0.27304,0,0.36934,0,44.357
1226,12,654.33,655.9,6,2,117,0,0.93615,0,0.73313,0,76.616,0,0.89284,0,1.3984,0,38.308
1226,12,692.57,693.9,3,2,118,0,1,0,1.3222,0,45.38,0,0.57141,0,0.37775,0,90.761
1226,12,692.57,693.9,13,2,119,0,1,0,1.3222,0,45.38,0,0.57141,0,0.37775,0,90.761
1226,12,692.57,693.9,20,2,120,0,1,0,1.3222,0,45.38,0,0.57141,0,0.37775,0,90.761
1226,12,692.57,693.9,6,2,121,0,1,0,1.3222,0,45.38,0,0.57141,0,0.37775,0,90.761
1226,12,692.57,693.9,23,2,122,0,1,0,1.3222,0,45.38,0,0.57141,0,0.37775,0,90.761
1226,12,695.32,696.37,3,2,123,1,0,1.0425,0,57.555,0,0,1,0,1.0425,0,57.555
